age,fnlwgt,education.num,hours.per.week
22,137510,10,40
23,442274,8,40
20,41356,10,40
36,105021,10,55
48,209146,9,60
31,344200,9,40
37,179731,9,35
48,186539,10,40
26,142914,12,75
36,416745,13,40
41,64506,9,50
42,170649,10,60
20,318036,9,40
19,375114,9,40
50,240496,10,36
25,181666,12,40
53,86600,9,40
47,220269,10,40
27,332187,13,65
39,316211,13,40
49,349986,13,60
40,56651,9,40
41,223763,9,40
57,375868,14,40
39,203204,12,25
38,27408,9,50
40,130571,9,40
55,154580,6,40
38,411797,11,40
42,143046,13,38
20,270517,9,40
30,226943,9,35
54,447555,6,40
29,107411,10,40
46,237731,11,40
48,85109,10,45
46,117059,11,60
58,233193,9,27
48,141944,9,40
47,142719,9,40
40,111483,13,40
42,39060,9,60
22,202745,9,55
30,227551,9,40
19,175652,7,15
81,177408,9,26
43,112607,7,60
25,198163,9,40
58,95835,10,36
44,111483,14,40
40,117860,9,40
43,101950,14,45
47,181652,9,40
29,319149,8,40
32,113364,13,40
43,196308,9,40
39,249720,13,60
20,108887,9,40
40,110862,12,50
17,28031,5,16
27,151626,9,40
47,23545,10,40
71,138145,5,40
37,126675,9,40
30,59496,13,40
64,307786,2,20
36,286115,9,40
51,120173,11,50
74,84197,14,10
18,108892,7,12
25,133373,9,60
35,152375,9,45
64,47298,16,60
30,487330,10,30
54,104501,10,40
32,32732,9,50
56,146326,9,50
43,150528,9,30
36,32958,10,40
29,131088,9,25
32,270968,13,50
25,195994,2,40
45,98765,9,40
29,286452,12,40
40,199303,9,40
31,42485,9,55
26,421561,7,25
34,58305,9,40
43,147328,14,60
43,198316,10,40
19,166153,9,30
40,56072,14,20
50,410186,9,40
51,410114,14,40
67,264095,10,24
37,395831,13,80
24,283918,10,25
17,175465,6,14
45,326064,10,35
73,284680,9,20
45,259323,10,40
50,229272,9,40
33,132601,10,45
34,56460,9,12
56,125147,6,60
18,120029,9,40
28,137898,9,35
32,130057,9,55
23,104443,10,40
55,129762,9,40
42,52781,10,40
65,149131,7,40
26,68991,9,40
28,190350,5,40
20,54152,10,35
27,111900,10,40
46,139514,1,75
38,161066,9,50
35,142874,12,36
38,498785,9,40
36,183612,9,40
57,170411,13,40
53,192982,9,85
47,483596,9,32
44,171722,9,39
31,348038,13,50
80,562336,9,20
41,177905,13,70
39,176296,12,60
34,343789,13,55
26,337940,3,40
38,184456,9,80
36,185325,9,35
62,209433,9,40
27,188343,9,40
28,197905,9,50
43,34640,9,40
52,194259,9,40
69,229418,9,40
42,175674,9,60
57,130714,2,22
42,220776,9,40
34,499249,9,40
20,247564,9,35
48,232840,10,43
45,144940,14,40
30,224462,9,40
21,250051,10,10
23,428299,9,40
18,280728,10,32
35,217605,9,40
28,272913,6,30
35,374524,15,75
53,159876,9,72
60,55621,12,40
60,259803,13,45
51,53197,10,40
19,121788,10,30
59,165695,10,40
43,183479,9,30
39,154641,9,60
23,496382,10,40
51,153870,10,40
30,205152,13,40
39,232854,9,40
56,200316,10,35
43,220589,9,40
32,249409,9,40
38,190387,9,50
28,38918,10,50
49,107597,9,30
40,228535,12,36
37,186808,9,40
37,380614,12,13
27,208406,13,60
22,298489,10,40
26,299810,9,50
39,98587,10,45
59,121865,9,40
55,308746,15,55
30,316471,13,50
39,103110,13,50
44,193882,13,40
28,166320,9,40
43,33310,9,40
26,200681,9,40
36,137314,10,60
33,248346,12,50
62,370881,12,7
20,190772,12,40
30,58582,13,10
40,116218,10,45
39,150480,15,55
45,32172,10,50
60,132529,9,40
23,138892,9,40
39,269455,9,45
44,291568,9,40
27,229223,10,40
31,110643,13,40
48,184787,4,50
29,83003,9,40
52,177858,9,55
55,120920,14,35
44,175943,13,20
19,27433,7,40
32,237903,13,40
24,197387,9,40
36,98389,12,44
21,196467,9,35
26,213258,9,65
34,434463,13,39
39,74194,9,55
40,224658,10,40
22,32921,10,20
36,367020,4,35
17,134480,7,25
26,311497,13,40
45,367037,9,40
33,279524,9,40
41,168071,9,45
58,104333,9,50
44,275094,2,10
48,425199,10,45
68,211287,14,40
54,320196,10,40
79,84616,7,7
48,249935,9,44
24,64167,11,40
31,211242,12,55
37,219141,7,40
33,251421,12,50
64,169482,10,40
37,176073,10,50
45,168262,9,40
21,204596,10,20
20,102607,9,30
39,108069,10,40
25,199472,11,38
59,116442,10,50
40,209547,13,60
53,124963,9,40
28,132686,13,55
49,225454,12,45
41,176452,9,40
39,191841,12,30
42,132222,13,60
45,273194,9,40
17,24090,9,35
35,206951,14,40
31,113543,10,40
57,121362,10,38
28,297735,15,90
58,117477,9,36
61,156542,15,40
56,285730,14,66
41,215479,9,40
22,251196,10,20
33,318921,9,35
50,138179,12,40
55,28151,9,40
47,30457,11,40
34,107793,9,40
17,182158,6,30
37,221850,14,50
55,199067,7,32
28,139903,13,40
34,136862,2,40
66,167687,9,50
18,210828,10,30
19,311974,2,40
35,86648,15,50
46,423222,13,40
36,129573,12,60
53,175456,10,30
18,155021,7,6
25,51498,8,40
33,224141,9,40
45,318280,10,50
41,151089,10,50
25,187577,9,40
50,136913,9,50
52,111700,10,20
21,396790,9,20
63,196994,13,15
49,97411,4,45
54,167770,9,55
51,184542,9,40
38,200904,13,30
58,126104,14,45
20,378546,9,25
50,348099,6,50
18,181712,7,12
36,199501,10,38
65,204042,9,20
21,25505,11,35
18,157131,8,8
56,193130,15,16
37,234807,13,45
25,31350,9,60
33,331615,16,40
28,416577,9,40
41,186601,9,40
28,111696,9,40
23,174461,9,40
51,215647,9,43
36,152621,10,40
28,110164,10,24
29,376302,11,35
62,137354,14,40
67,171584,13,7
30,340917,14,60
39,98948,12,40
20,95918,5,40
81,364099,10,20
32,165226,9,40
45,122206,9,40
31,113364,9,60
44,155701,4,38
33,183612,9,20
31,331126,13,48
58,314153,9,40
41,149102,9,40
23,33551,13,38
45,220978,9,50
34,90705,10,40
52,94391,9,40
59,81973,14,40
23,203003,4,25
58,236596,10,40
22,230574,6,25
60,282660,4,40
39,98941,9,40
48,328610,15,45
37,327323,3,32
35,317153,9,40
32,84119,9,40
51,128143,10,40
23,69911,1,15
65,323006,9,25
26,380674,9,52
21,118023,9,24
45,48271,10,40
24,140001,9,35
59,160362,9,60
54,225307,7,50
36,448337,9,40
50,38795,13,50
46,249935,16,70
29,406826,13,45
48,85384,10,40
42,100800,9,40
61,101265,10,43
42,79036,9,40
31,226696,11,60
42,179557,10,40
28,312588,6,40
35,117381,13,40
46,209057,14,50
51,341548,10,40
28,200775,14,40
63,109735,9,38
38,331609,10,47
36,261382,14,45
25,178843,13,15
53,290640,10,50
37,308691,13,45
18,135924,10,40
21,102942,10,40
72,33404,6,20
52,374883,11,50
31,33117,14,45
40,204116,13,40
37,160920,10,45
28,100270,13,40
54,28683,9,40
43,110355,9,45
34,43959,9,50
25,267012,11,45
22,183083,10,35
37,267085,10,40
46,182655,11,60
48,382242,16,40
25,308144,13,40
46,163021,9,40
33,106976,9,40
22,197387,10,24
55,170350,9,40
36,137314,11,45
57,111224,13,39
21,197747,10,24
37,298539,9,55
29,259226,7,48
35,185769,10,40
17,166242,6,15
52,42924,8,45
24,77665,9,42
31,136398,16,50
51,166461,16,40
33,291494,16,50
55,171242,9,60
38,165472,13,40
29,169544,10,48
62,125155,9,38
63,266083,4,60
29,423024,3,40
41,227644,9,50
47,329144,10,48
23,344394,10,40
41,180572,13,50
39,42186,9,20
59,151616,14,55
23,64292,9,40
57,24473,11,40
32,108023,14,40
55,161662,14,55
34,321709,12,25
26,365289,9,40
34,22641,9,40
32,257068,10,37
38,110607,9,32
28,142264,5,50
24,39615,13,45
45,126889,13,60
18,376647,9,25
37,73715,10,40
39,124090,5,40
33,173806,12,40
32,438711,10,40
20,33551,9,40
22,317528,10,34
35,64874,12,40
31,118551,5,40
40,77975,10,40
23,174754,10,30
50,20795,10,40
48,353824,9,72
47,275361,12,35
31,111567,13,40
35,126569,9,20
75,311184,13,24
29,185019,8,40
34,164190,10,38
68,52052,11,50
37,188069,10,40
31,191834,10,40
41,97277,11,10
18,327612,6,20
37,324947,13,40
49,66385,9,40
46,106255,10,40
25,28473,11,40
50,52565,10,40
29,375655,13,40
33,203784,11,62
25,570821,10,40
36,146311,5,40
20,218178,9,40
37,167415,9,50
18,102182,8,30
43,315971,14,40
30,315640,16,40
19,214935,10,40
41,113491,10,40
18,132652,7,20
31,232475,10,40
32,204374,15,60
23,320451,13,24
21,214387,10,64
19,183589,10,25
52,128378,13,40
41,160785,9,40
69,104003,4,55
50,161438,9,50
39,65716,12,40
40,180985,14,50
58,248841,9,40
49,402462,13,30
17,112795,6,15
44,55395,9,40
56,176280,9,50
31,281030,9,45
49,242987,13,40
29,209301,13,40
28,119793,13,40
37,246677,9,38
24,50400,10,40
32,154120,9,40
65,171584,13,40
30,337908,12,20
46,33373,13,40
40,49249,13,50
53,129525,13,50
47,158286,14,50
39,109766,15,50
57,127277,16,40
43,316820,10,84
37,338033,14,40
19,112432,9,58
29,245790,6,80
61,115023,10,40
30,231043,11,40
27,195562,9,20
31,291052,10,40
49,193249,12,40
26,112847,11,40
39,293291,9,50
27,192936,9,40
36,359678,9,48
28,203776,6,50
51,208899,13,40
41,104892,14,40
31,454508,7,40
26,105787,9,36
31,137537,13,40
47,173783,13,60
40,103474,9,30
41,201495,14,40
39,202027,15,45
62,201928,9,40
35,388252,11,40
46,229737,13,50
30,113838,11,60
28,410450,13,48
18,285013,9,10
39,180477,14,60
39,150057,10,55
45,201865,13,40
18,89419,9,10
27,176683,11,60
37,48093,13,90
32,211699,12,40
24,213977,10,40
33,97521,9,40
29,221977,10,40
44,120277,13,45
43,198316,13,50
41,129865,9,60
48,120131,9,70
18,25837,9,25
18,240747,9,40
50,356619,9,48
21,103277,8,30
30,142675,8,50
57,161662,13,60
21,190227,10,40
20,406641,9,30
54,315804,9,40
55,61708,9,50
39,202950,13,45
34,154874,9,30
28,183639,13,21
35,189092,13,40
26,214069,9,40
43,111252,10,42
46,142719,9,65
33,171876,10,40
44,336513,10,45
55,118993,10,10
49,102583,10,44
29,174645,7,52
45,155659,13,60
25,218667,9,40
38,169672,9,40
43,219307,5,40
17,78602,7,20
49,26502,13,45
34,185408,10,40
52,298035,14,40
57,41762,9,40
39,106347,9,40
44,210013,9,40
61,390472,9,40
48,167749,9,40
36,192443,10,40
39,176949,12,52
51,57101,5,40
24,464103,9,50
32,191385,16,77
37,233825,13,50
40,236110,8,40
46,219967,13,40
32,231413,9,40
26,28443,11,40
40,335549,15,45
48,216093,13,40
55,176046,14,40
38,210610,12,40
21,231573,10,40
22,145964,13,40
65,174603,3,10
39,111275,9,40
34,19847,9,40
21,157893,9,40
30,173005,9,44
23,176262,11,36
37,270278,9,12
67,139960,4,40
19,292962,9,40
45,297884,13,40
50,209320,13,40
34,265807,9,55
34,251421,9,40
73,161251,9,24
23,386705,10,24
25,252752,9,40
23,49296,9,40
27,66824,13,43
41,220531,16,50
54,101890,9,40
45,184581,9,40
45,273435,9,40
23,300275,9,48
49,193047,9,45
33,86492,9,87
23,313573,13,25
55,217802,10,25
26,154966,10,50
41,201435,9,40
25,93223,10,35
40,170866,12,50
27,29904,13,40
23,216472,10,20
40,182136,9,40
31,203488,13,50
35,349066,9,40
38,168407,10,44
37,243409,9,50
43,233130,9,20
35,338611,10,40
58,430005,6,50
68,253866,13,30
35,82622,9,50
54,249096,11,40
56,343849,10,40
40,137304,13,40
44,162108,13,45
71,193530,7,75
34,100079,13,55
36,218490,12,35
46,325573,9,40
42,281315,13,50
42,188738,9,60
58,87510,6,40
30,112358,13,60
21,56520,10,40
57,283635,10,40
42,168515,11,40
52,147629,9,60
33,202051,14,50
48,120131,9,40
42,26672,11,60
28,175406,14,30
38,229700,14,40
27,176683,9,48
47,45564,10,40
25,109872,9,45
36,197495,13,40
48,176732,5,40
58,139290,13,40
53,242606,9,40
31,159737,6,40
50,191025,14,70
29,341846,14,50
40,391744,9,40
54,103179,9,60
28,308995,10,40
30,196385,13,35
22,385077,9,40
33,55176,4,40
30,185384,10,25
48,125892,13,40
29,162298,13,70
38,72338,9,54
25,51201,9,35
39,297847,5,34
40,99373,6,40
46,155659,10,45
25,366207,9,40
37,107737,13,55
21,185551,9,36
57,298507,13,40
75,191446,2,16
46,241844,5,40
47,363418,10,70
18,97963,9,30
51,291755,4,42
35,161141,9,40
24,322658,13,40
35,70447,10,20
61,115882,2,20
70,187891,7,40
24,291355,10,60
48,247895,13,40
37,179088,10,40
58,316849,10,40
41,63596,10,32
60,85413,9,44
66,193132,5,30
26,183171,7,32
36,192614,9,56
39,116608,9,40
43,245317,9,50
32,46746,10,40
37,121772,9,40
19,342384,7,55
38,125550,9,35
26,109609,10,30
47,191957,13,40
46,220832,10,58
37,178948,13,45
37,241998,13,5
55,28735,9,45
31,75755,16,55
62,114060,4,91
27,137063,13,50
55,209535,14,40
46,353012,16,50
36,223433,14,50
29,169815,12,50
23,118693,11,40
34,236543,9,40
24,324637,10,40
25,122756,7,35
53,290640,4,40
59,314149,11,50
32,183916,9,34
51,208003,9,40
26,248990,10,40
27,255476,3,40
31,229946,9,40
50,256861,9,80
21,265116,10,40
24,177287,8,38
39,201410,9,40
42,135056,9,40
38,248919,9,40
37,91711,13,60
28,47783,10,30
23,135138,13,40
33,181091,10,40
41,108681,10,40
25,248990,2,24
39,188571,11,60
32,291147,10,50
47,323798,15,55
76,125784,13,40
33,103435,11,45
51,319054,9,60
38,224566,11,50
21,240517,10,70
29,114801,10,40
40,149102,9,60
42,125155,9,90
41,116391,13,40
27,288229,13,50
51,123325,15,40
66,298834,10,40
31,217803,9,32
40,170108,14,40
64,102103,9,50
46,226871,13,50
40,111020,9,40
31,208657,10,40
47,105273,13,40
22,112130,9,40
46,200947,13,40
20,216472,10,25
35,102268,13,45
45,84790,13,55
24,236696,13,40
62,664366,13,60
59,283635,14,40
37,328466,10,50
29,161444,9,40
20,157599,10,25
35,190226,9,40
28,221215,6,40
44,173981,9,40
27,34701,13,40
62,56248,13,60
50,313321,12,40
43,598606,5,50
50,172175,15,40
35,192251,9,40
19,92863,9,20
38,60135,9,40
32,160634,13,60
49,125892,9,40
20,111697,10,28
33,96245,12,50
40,169885,9,40
54,53407,9,40
47,370119,13,50
20,82777,9,40
74,209454,3,40
20,386864,6,35
17,148194,7,12
33,301867,10,35
21,225541,10,40
39,22494,13,40
48,96854,10,30
27,162973,11,56
39,214284,13,10
22,351381,11,40
37,239409,14,60
36,370156,9,38
33,113326,10,50
28,606111,16,60
25,135568,5,40
33,213002,13,36
28,119793,9,40
45,122195,9,40
44,71269,10,50
34,554206,9,20
22,281432,10,30
35,109351,13,45
41,223062,10,40
48,265477,12,40
34,228873,13,40
48,114561,13,36
37,99357,12,30
40,188436,9,40
52,191529,10,60
44,231348,10,40
43,178780,12,45
23,186666,10,40
40,198270,10,40
42,165599,9,40
44,151985,14,24
41,118721,8,40
39,63021,10,20
25,156334,6,40
35,179579,9,40
17,63734,6,20
42,213214,12,40
54,159755,10,40
46,182541,9,50
36,35945,9,50
42,155657,9,25
41,34178,13,40
44,198282,13,60
34,213226,13,40
29,370242,10,40
20,34590,10,60
53,221791,9,40
19,117444,9,40
59,202682,9,40
23,314819,9,40
22,221745,10,40
47,168337,9,48
36,171968,9,40
48,109275,10,40
33,194901,9,45
33,280111,7,38
44,199551,7,40
55,182460,9,35
55,190514,4,75
58,163047,13,40
47,34248,11,40
44,377018,11,40
44,167265,14,60
25,204219,9,40
43,191196,10,55
47,97883,13,35
53,84278,13,48
22,374116,9,35
31,467108,13,45
38,85244,13,40
68,133736,10,40
41,83411,9,40
37,138441,9,40
48,65535,9,50
37,280500,10,40
22,302347,9,40
54,30908,4,60
17,183066,6,40
35,207066,13,45
19,36012,10,20
43,187795,13,45
27,210498,10,80
32,77723,13,40
36,95855,14,60
28,76313,10,60
21,440969,9,40
51,305147,13,40
28,339897,2,43
56,157486,6,40
21,257781,10,30
40,225823,10,60
34,174215,14,45
46,102771,14,40
55,185459,14,50
23,224424,13,40
50,334273,13,8
25,120041,13,40
31,44503,10,40
31,124827,11,40
32,70985,9,40
50,289390,9,47
40,99679,15,60
53,73134,9,60
51,120914,6,40
58,114495,9,40
28,190391,13,50
45,187033,9,40
50,132716,9,40
39,190023,13,60
30,205659,12,50
25,182380,9,40
21,265434,10,30
85,98611,13,3
35,148903,9,40
22,287988,10,20
71,105200,9,20
49,185800,14,40
48,148306,14,40
45,175958,15,40
41,344624,13,50
33,33308,10,70
17,95446,6,15
37,108320,13,45
46,96552,10,17
33,175023,9,37
47,202560,13,40
19,205829,9,35
37,164898,10,52
20,125010,9,30
77,123959,9,32
26,180886,14,30
50,188186,14,45
29,177651,10,45
42,188808,13,30
44,162184,10,40
39,141584,14,45
20,366929,10,35
37,118681,9,38
45,183710,9,48
39,186130,15,55
40,105936,9,38
28,31717,9,40
26,231714,9,40
63,175777,6,40
38,40077,9,50
39,184128,7,40
49,23776,10,40
41,317539,10,40
42,123816,9,40
55,195329,9,35
46,171807,10,40
23,312017,10,40
59,159937,9,48
41,149909,13,50
38,174242,10,40
60,31577,9,60
28,274679,14,50
60,198170,10,40
44,160323,9,40
21,34616,10,20
34,226443,9,40
42,175515,9,40
39,142897,11,50
40,121012,13,48
41,159549,13,40
24,186452,9,50
35,33397,9,35
39,543042,9,50
26,58039,10,40
43,271665,9,45
30,443546,11,35
35,33975,14,45
23,192978,9,40
47,228372,14,48
28,67661,10,40
34,175856,10,40
45,99971,9,50
50,180607,9,40
21,29810,9,50
64,142166,13,45
23,130905,13,40
19,97261,9,40
46,63299,9,50
31,173350,9,30
29,174163,10,40
19,111232,9,40
30,177531,9,25
42,170230,13,55
33,164190,11,40
53,158352,3,24
24,95552,9,40
25,138765,13,20
33,354573,14,44
33,111363,13,45
24,241857,10,35
33,96480,14,40
39,56648,9,47
47,328216,10,40
36,218542,9,40
52,100506,10,50
36,155537,9,40
45,167187,13,40
46,403911,9,40
51,162238,14,47
35,216256,5,50
34,34080,11,40
28,246974,9,40
31,84130,10,50
35,176123,6,60
29,242482,9,32
18,466325,7,12
38,180220,9,60
32,299635,10,50
47,169388,7,15
59,91384,16,60
53,223660,9,40
32,317809,13,50
18,208447,8,6
27,205188,6,40
32,103078,13,40
73,139978,7,40
32,283268,6,42
20,104981,9,40
55,80167,13,40
44,128485,11,40
52,110977,16,40
57,319733,13,40
35,139012,13,40
53,202720,5,75
48,47022,9,48
31,163516,10,40
25,50053,9,40
50,98215,9,40
35,202950,9,55
24,509629,9,25
32,372317,5,23
33,245378,6,40
30,341187,4,35
75,92792,9,35
31,127651,6,40
65,161400,7,40
28,410351,10,40
46,26781,9,40
30,326104,9,40
37,186934,7,44
27,263431,10,40
31,243165,13,40
31,120461,10,40
22,228411,10,35
29,166210,10,55
56,435022,10,50
44,264740,15,40
33,235271,10,35
27,297457,9,40
31,295922,10,40
47,162494,10,45
45,420986,13,40
29,161857,9,40
37,29054,10,42
54,96710,9,20
39,177277,9,45
41,34278,11,40
17,308901,7,15
48,227714,13,60
42,24364,10,30
34,181087,11,45
63,27653,9,35
69,159522,4,40
24,153542,10,35
30,147921,11,46
34,299507,11,40
52,150930,11,40
43,154210,9,60
58,136951,13,40
45,109434,13,55
49,122177,10,40
37,189382,11,38
45,232586,10,50
42,120837,9,48
42,161532,13,60
34,386370,10,50
45,311671,11,40
46,327886,12,40
40,301007,13,60
26,199600,9,40
39,115076,10,40
42,336891,10,40
40,280167,14,40
26,189590,13,40
23,244408,10,24
32,113838,10,40
34,232855,10,37
32,244147,9,10
52,207841,10,40
37,170174,9,46
50,93690,9,40
62,170984,10,45
33,106670,13,40
37,117567,13,60
17,103851,7,20
17,245918,7,12
43,236985,9,40
50,152810,13,40
65,170012,13,34
54,44172,9,38
33,290614,9,40
32,136935,9,13
59,70720,13,55
32,42900,15,50
48,20296,9,37
43,190044,9,40
21,216070,12,46
36,112074,16,45
23,39615,10,10
25,176162,11,30
28,265628,11,40
28,261725,2,40
60,120067,5,45
23,289909,10,45
35,290226,9,45
32,46807,9,40
42,332401,13,40
39,168355,9,70
47,224149,13,40
40,195892,10,40
48,26145,6,80
18,31983,8,20
55,104996,4,50
40,346532,10,40
40,315321,9,52
30,370990,14,40
39,108140,11,40
39,53569,11,40
24,149342,13,40
41,22155,14,60
46,251786,2,40
30,78530,9,40
34,55717,9,50
66,28061,4,50
30,172304,11,55
22,102684,10,32
44,81853,9,40
28,109621,12,40
22,174461,10,15
43,161226,13,40
35,115214,9,65
46,273629,14,40
31,162572,9,16
20,107658,10,10
41,151504,13,50
54,196328,13,40
35,37778,11,55
26,151551,10,48
40,270324,11,30
45,103538,9,40
34,94413,10,40
23,140414,9,40
19,174732,10,25
51,127149,7,45
44,257758,16,40
42,70055,9,40
27,202239,9,40
40,140108,5,40
29,406662,9,40
33,401104,9,50
20,368852,10,20
22,210781,13,35
46,114797,9,36
19,236879,10,35
34,224358,6,40
28,39232,13,45
24,188925,11,40
36,188834,9,40
36,188563,10,50
56,199763,10,45
45,164210,10,40
62,33365,9,40
36,143385,9,40
33,296538,9,45
19,219742,10,15
53,167170,9,40
33,104509,10,40
59,333270,14,35
46,120131,15,60
28,56651,13,40
29,124953,11,42
38,144860,9,65
27,29523,6,40
40,30759,11,60
28,175710,13,40
32,410615,9,60
60,35649,13,40
22,187052,9,40
35,214896,9,45
30,234919,10,40
35,101509,10,40
43,187778,9,20
28,176683,12,40
45,217654,10,40
50,24647,10,40
57,189824,10,40
28,114158,13,15
20,147344,10,20
58,78634,7,60
28,70034,13,45
27,107458,13,40
51,136322,9,40
46,173243,10,40
21,206008,10,50
24,204226,14,40
19,175820,7,25
59,200700,12,40
47,227310,10,40
51,204447,10,45
46,368561,13,55
23,35633,10,50
46,233974,9,35
23,263899,10,20
61,162432,10,40
22,403519,9,40
22,128487,9,10
24,190293,13,40
23,287988,13,40
38,364958,9,40
39,22245,13,60
55,306164,9,40
40,439919,5,40
20,109952,10,25
44,52028,2,40
46,121124,12,50
29,338270,9,40
27,134566,9,40
41,27305,14,40
41,371382,10,40
47,51835,15,60
34,176711,9,40
32,151053,9,40
69,228921,13,40
38,341643,12,60
68,144056,9,40
62,211035,13,30
40,207578,12,60
30,252752,13,40
39,363630,9,52
30,139012,11,40
19,125010,9,45
18,391585,9,40
42,384236,14,40
28,209641,9,32
38,103474,13,45
20,187158,10,15
24,165064,10,40
39,234901,12,40
34,192002,13,40
34,167474,9,50
19,354104,9,35
64,134960,13,35
59,340591,6,40
58,109567,16,1
53,271544,9,40
39,250217,9,70
43,186188,10,40
41,150755,16,50
45,45857,9,28
54,175262,4,40
34,211948,9,40
61,159046,4,40
44,126701,9,40
50,163921,4,40
18,245199,10,40
29,151382,9,60
33,123291,9,84
34,198664,13,70
33,394447,14,33
47,188195,10,40
39,175972,10,15
21,96483,10,12
30,83253,9,55
42,308279,13,21
45,261278,13,40
38,149419,11,50
51,158508,10,36
31,199655,14,30
49,36032,10,40
38,267556,9,64
40,144594,9,40
21,169003,8,25
46,224202,10,50
63,275034,13,35
46,125487,11,40
29,183523,6,40
28,163772,9,40
46,84402,13,45
19,67929,10,50
34,216864,9,45
46,213408,10,40
29,211299,11,45
28,149324,10,7
23,133985,6,40
17,193769,5,20
27,97490,10,40
36,103323,12,40
26,393728,10,24
28,189346,9,40
38,101978,10,55
29,232784,12,40
40,241895,10,40
32,400132,13,40
66,102423,11,30
32,185410,9,40
36,297847,9,40
65,115922,13,40
49,187370,14,50
55,126117,9,40
55,117299,9,40
74,206682,10,35
45,198759,16,60
39,218249,10,37
23,210053,10,28
17,31007,6,30
36,204590,13,40
53,134854,11,40
35,28160,13,40
38,201328,13,50
54,155408,9,40
35,282461,9,50
39,33355,9,48
63,43313,6,40
31,150309,13,70
26,206600,13,40
39,166744,9,38
46,163352,9,36
18,256967,6,40
26,64289,9,40
35,23892,9,40
23,284898,10,30
70,262345,10,6
42,282964,13,40
26,148298,9,50
71,235079,1,10
37,188540,9,45
71,124959,9,40
50,145419,14,45
32,251243,10,50
45,71823,10,20
20,435469,9,40
43,38876,9,50
31,356689,13,40
22,347867,9,40
57,173832,13,40
45,262802,13,40
40,177083,14,35
29,214706,9,40
23,80680,10,16
53,299080,10,40
36,101460,9,18
37,220585,9,40
29,105422,9,40
27,404421,10,40
35,341102,5,40
46,309212,9,25
53,346754,10,40
37,279029,13,40
41,166740,9,40
36,66173,13,50
42,304302,9,40
18,115443,7,25
30,188798,10,20
74,129879,9,40
25,159732,10,42
26,141824,10,40
59,195820,9,40
40,184378,10,60
45,107787,11,40
46,369538,6,40
42,254773,13,50
